"","fluregion","year","week","date","cases","h1","h3","h5","h1n1","a_total","b_total","processed_samples","inf_a_prop","inf_b_prop","pop","cases_by_100k","theta","sin_f1","cos_f1","week_2","week_3","week_4","week_5","year1","week1","date1","cases1","h11","h31","h51","h1n11","a_total1","b_total1","processed_samples1","inf_a_prop1","inf_b_prop1","pop1","cases_by_100k1","theta1","sin_f11","cos_f11","week_21","week_31","week_41","week_51","y0","y0_ul"
"945","Northern Europe","2012",6,2012-02-12,911,0,320,0,7,890,21,4084,0.217923604309501,0.00514201762977473,33435459938.1429,0.00272465221559803,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,"2012",6,2012-02-12,911,0,320,0,7,890,21,4084,0.217923604309501,0.00514201762977473,33435459938.1429,0.00272465221559803,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,0.00337801939684113,0.00713344611564481
"946","Northern Europe","2012",7,2012-02-19,1465,0,465,0,10,1442,23,4866,0.296341964652692,0.00472667488697082,33435459938.1429,0.0043815757363898,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,"2012",7,2012-02-19,1465,0,465,0,10,1442,23,4866,0.296341964652692,0.00472667488697082,33435459938.1429,0.0043815757363898,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,0.00327463144186169,0.00702319429731606
"947","Northern Europe","2012",8,2012-02-26,2018,0,533,0,23,1968,50,5549,0.354658497026491,0.00901063254640476,33435459938.1429,0.00603550842050145,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,"2012",8,2012-02-26,2018,0,533,0,23,1968,50,5549,0.354658497026491,0.00901063254640476,33435459938.1429,0.00603550842050145,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,0.0031183717507659,0.00686289055053344
"948","Northern Europe","2012",9,2012-03-04,2132,0,539,0,24,2091,41,6203,0.33709495405449,0.00660970498146058,33435459938.1429,0.00637646380203622,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,"2012",9,2012-03-04,2132,0,539,0,24,2091,41,6203,0.33709495405449,0.00660970498146058,33435459938.1429,0.00637646380203622,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,0.00291644705986727,0.00665987294740138
"949","Northern Europe","2012",10,2012-03-11,1788,0,494,0,24,1723,65,5360,0.321455223880597,0.0121268656716418,33435459938.1429,0.00534761598407165,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,"2012",10,2012-03-11,1788,0,494,0,24,1723,65,5360,0.321455223880597,0.0121268656716418,33435459938.1429,0.00534761598407165,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,0.00267774801838527,0.00642171227276592
"950","Northern Europe","2012",11,2012-03-18,1786,0,420,0,13,1731,55,5565,0.311051212938005,0.00988319856244385,33435459938.1429,0.00534163431071139,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,"2012",11,2012-03-18,1786,0,420,0,13,1731,55,5565,0.311051212938005,0.00988319856244385,33435459938.1429,0.00534163431071139,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,0.00241210250815271,0.00615669777157505
"951","Northern Europe","2012",12,2012-03-25,1355,0,327,0,21,1303,52,4846,0.268881551795295,0.0107304993809327,33435459938.1429,0.00405258370157555,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,"2012",12,2012-03-25,1355,0,327,0,21,1303,52,4846,0.268881551795295,0.0107304993809327,33435459938.1429,0.00405258370157555,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,0.00212964337816146,0.00587397993217479
"952","Northern Europe","2012",13,2012-04-01,1168,0,244,0,15,1104,64,4007,0.275517843773397,0.0159720489143998,33435459938.1429,0.00349329724239132,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,"2012",13,2012-04-01,1168,0,244,0,15,1104,64,4007,0.275517843773397,0.0159720489143998,33435459938.1429,0.00349329724239132,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,0.00184028416062176,0.00558326850411553
"953","Northern Europe","2012",14,2012-04-08,573,0,158,0,11,537,36,3081,0.17429406037001,0.0116845180136319,33435459938.1429,0.00171374941771424,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,"2012",14,2012-04-08,573,0,158,0,11,537,36,3081,0.17429406037001,0.0116845180136319,33435459938.1429,0.00171374941771424,0.538461538461538,0.512815831911323,0.858498644460839,196,2744,38416,537824,0.00155329617570743,0.0052942387108212
"954","Northern Europe","2012",15,2012-04-15,546,0,172,0,9,511,35,2978,0.171591672263264,0.0117528542646071,33435459938.1429,0.00163299682735074,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,"2012",15,2012-04-15,546,0,172,0,9,511,35,2978,0.171591672263264,0.0117528542646071,33435459938.1429,0.00163299682735074,0.576923076923077,0.545447615428374,0.838144915168911,225,3375,50625,759375,0.00127698028191503,0.00501585815031471
"955","Northern Europe","2012",16,2012-04-22,377,0,82,0,2,321,56,2737,0.11728169528681,0.020460358056266,33435459938.1429,0.00112754542840884,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,"2012",16,2012-04-22,377,0,82,0,2,321,56,2737,0.11728169528681,0.020460358056266,33435459938.1429,0.00112754542840884,0.615384615384615,0.577272623236629,0.816551479370102,256,4096,65536,1048576,0.00101842638895988,0.00475580974101034
"956","Northern Europe","2012",17,2012-04-29,286,0,57,0,1,243,43,2273,0.106907171139463,0.0189177298724153,33435459938.1429,0.000855379290517053,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,"2012",17,2012-04-29,286,0,57,0,1,243,43,2273,0.106907171139463,0.0189177298724153,33435459938.1429,0.000855379290517053,0.653846153846154,0.608243782725435,0.79375027607923,289,4913,83521,1419857,0.000783353720699154,0.00452011461832274
"957","Northern Europe","2012",18,2012-05-06,167,0,32,0,3,126,41,1731,0.072790294627383,0.02368573079145,33435459938.1429,0.000499469725581636,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,"2012",18,2012-05-06,167,0,32,0,3,126,41,1731,0.072790294627383,0.02368573079145,33435459938.1429,0.000499469725581636,0.692307692307692,0.638315284217674,0.76977503072918,324,5832,104976,1889568,0.000576024695739363,0.00431298552447765
"958","Northern Europe","2012",19,2012-05-13,104,0,28,0,1,76,28,1894,0.0401267159450898,0.0147835269271383,33435459938.1429,0.000311047014733474,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,"2012",19,2012-05-13,104,0,28,0,1,76,28,1894,0.0401267159450898,0.0147835269271383,33435459938.1429,0.000311047014733474,0.730769230769231,0.667442648727196,0.744661205287361,361,6859,130321,2476099,0.000399225184608554,0.00413688262227844
"959","Northern Europe","2012",20,2012-05-20,73,0,6,0,0,39,34,1648,0.0236650485436893,0.020631067961165,33435459938.1429,0.000218331077649458,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,"2012",20,2012-05-20,73,0,6,0,0,39,34,1648,0.0236650485436893,0.020631067961165,33435459938.1429,0.000218331077649458,0.769230769230769,0.695582793748033,0.718445945803636,400,8000,160000,3200000,0.000254303804290146,0.00399270841997876
"960","Northern Europe","2012",21,2012-05-27,59,0,9,0,0,34,25,1044,0.0325670498084291,0.0239463601532567,33435459938.1429,0.000176459364127644,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,"2012",21,2012-05-27,59,0,9,0,0,34,25,1044,0.0325670498084291,0.0239463601532567,33435459938.1429,0.000176459364127644,0.807692307692308,0.722694096978056,0.691168027467324,441,9261,194481,4084101,0.000141262823532884,0.00388006844230178
"961","Northern Europe","2012",22,2012-06-03,38,0,3,0,1,16,22,1078,0.0148423005565863,0.0204081632653061,33435459938.1429,0.000113651793844923,0.846153846153846,0.74873645788284,0.662867797254519,484,10648,234256,5153632,"2012",22,2012-06-03,38,0,3,0,1,16,22,1078,0.0148423005565863,0.0204081632653061,33435459938.1429,0.000113651793844923,0.846153846153846,0.74873645788284,0.662867797254519,484,10648,234256,5153632,5.88931759324396e-05,0.00379753483899844
"962","Northern Europe","2012",23,2012-06-10,42,0,9,0,0,21,21,872,0.0240825688073395,0.0240825688073395,33435459938.1429,0.000125615140565441,0.884615384615385,0.773671357008667,0.633587114250572,529,12167,279841,6436343,"2012",23,2012-06-10,42,0,9,0,0,21,21,872,0.0240825688073395,0.0240825688073395,33435459938.1429,0.000125615140565441,0.884615384615385,0.773671357008667,0.633587114250572,529,12167,279841,6436343,4.94601268030692e-06,0.00374287282387506
"963","Northern Europe","2012",24,2012-06-17,44,0,4,0,0,14,30,875,0.016,0.0342857142857143,33435459938.1429,0.000131596813925701,0.923076923076923,0.797461912956944,0.603369287736002,576,13824,331776,7962624,"2012",24,2012-06-17,44,0,4,0,0,14,30,875,0.016,0.0342857142857143,33435459938.1429,0.000131596813925701,0.923076923076923,0.797461912956944,0.603369287736002,576,13824,331776,7962624,-2.36668271611506e-05,0.00371321593144117
"964","Northern Europe","2012",25,2012-06-24,15,0,3,0,0,8,7,678,0.0117994100294985,0.0103244837758112,33435459938.1429,4.48625502019434e-05,0.961538461538462,0.820072936935761,0.572259013127408,625,15625,390625,9765625,"2012",25,2012-06-24,15,0,3,0,0,8,7,678,0.0117994100294985,0.0103244837758112,33435459938.1429,4.48625502019434e-05,0.961538461538462,0.820072936935761,0.572259013127408,625,15625,390625,9765625,-3.06510941605609e-05,0.0037051989211759
"965","Northern Europe","2012",26,2012-07-01,13,0,2,0,0,4,9,614,0.00651465798045603,0.0146579804560261,33435459938.1429,3.88808768416842e-05,1,0.841470984807897,0.54030230586814,676,17576,456976,11881376,"2012",26,2012-07-01,13,0,2,0,0,4,9,614,0.00651465798045603,0.0146579804560261,33435459938.1429,3.88808768416842e-05,1,0.841470984807897,0.54030230586814,676,17576,456976,11881376,-2.0094849684682e-05,0.0037150726637366
"966","Northern Europe","2012",27,2012-07-08,14,0,1,0,1,8,6,544,0.0147058823529412,0.0110294117647059,33435459938.1429,4.18717135218138e-05,1.03846153846154,0.861624406558297,0.507546433366507,729,19683,531441,14348907,"2012",27,2012-07-08,14,0,1,0,1,8,6,544,0.0147058823529412,0.0110294117647059,33435459938.1429,4.18717135218138e-05,1.03846153846154,0.861624406558297,0.507546433366507,729,19683,531441,14348907,3.77265220308232e-06,0.00373883138863359
"967","Northern Europe","2012",28,2012-07-15,10,0,1,0,0,4,6,525,0.00761904761904762,0.0114285714285714,33435459938.1429,2.99083668012956e-05,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,"2012",28,2012-07-15,10,0,1,0,0,4,6,525,0.00761904761904762,0.0114285714285714,33435459938.1429,2.99083668012956e-05,1.07692307692308,0.880503393107856,0.474039845082196,784,21952,614656,17210368,3.68201974865201e-05,0.00377237872470126
"968","Northern Europe","2012",29,2012-07-22,8,0,1,0,0,4,4,504,0.00793650793650794,0.00793650793650794,33435459938.1429,2.39266934410365e-05,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,"2012",29,2012-07-22,8,0,1,0,0,4,4,504,0.00793650793650794,0.00793650793650794,33435459938.1429,2.39266934410365e-05,1.11538461538462,0.898080020404246,0.439832100864306,841,24389,707281,20511149,7.52442369815753e-05,0.00381174624608448
"969","Northern Europe","2012",30,2012-07-29,10,0,2,0,0,7,3,514,0.0136186770428016,0.00583657587548638,33435459938.1429,2.99083668012956e-05,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,"2012",30,2012-07-29,10,0,2,0,0,7,3,514,0.0136186770428016,0.00583657587548638,33435459938.1429,2.99083668012956e-05,1.15384615384615,0.914328290724598,0.404973797647001,900,27000,810000,24300000,0.000115781195081155,0.00385335997149511
"970","Northern Europe","2012",31,2012-08-05,9,0,0,0,1,3,6,467,0.00642398286937901,0.012847965738758,33435459938.1429,2.6917530121166e-05,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,"2012",31,2012-08-05,9,0,0,0,1,3,6,467,0.00642398286937901,0.012847965738758,33435459938.1429,2.6917530121166e-05,1.19230769230769,0.929224171128932,0.369516494611201,961,29791,923521,28629151,0.000155894780188959,0.00389433119864409
"971","Northern Europe","2012",32,2012-08-12,16,0,2,0,0,7,9,423,0.016548463356974,0.0212765957446809,33435459938.1429,4.78533868820729e-05,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,"2012",32,2012-08-12,16,0,2,0,0,7,9,423,0.016548463356974,0.0212765957446809,33435459938.1429,4.78533868820729e-05,1.23076923076923,0.942745629007457,0.333512636923003,1024,32768,1048576,33554432,0.000193930650915775,0.00393273317634897
"972","Northern Europe","2012",33,2012-08-19,5,0,1,0,1,3,2,472,0.00635593220338983,0.00423728813559322,33435459938.1429,1.49541834006478e-05,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,"2012",33,2012-08-19,5,0,1,0,1,3,2,472,0.00635593220338983,0.00423728813559322,33435459938.1429,1.49541834006478e-05,1.26923076923077,0.954872664669176,0.29701547816164,1089,35937,1185921,39135393,0.000229230841243933,0.00396781822518128
"973","Northern Europe","2012",34,2012-08-26,6,0,3,0,0,6,0,475,0.0126315789473684,0,33435459938.1429,1.79450200807773e-05,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,"2012",34,2012-08-26,6,0,3,0,0,6,0,475,0.0126315789473684,0,33435459938.1429,1.79450200807773e-05,1.30769230769231,0.965587340923579,0.260079001551707,1156,39304,1336336,45435424,0.000262200406623947,0.00400013285676293
"974","Northern Europe","2012",35,2012-09-02,3,0,0,0,0,0,3,479,0,0.00626304801670146,33435459938.1429,8.97251004038867e-06,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,"2012",35,2012-09-02,3,0,0,0,0,0,3,479,0,0.00626304801670146,33435459938.1429,8.97251004038867e-06,1.34615384615385,0.974873809611675,0.222757840116165,1225,42875,1500625,52521875,0.000294318823973683,0.00403150117447611
"975","Northern Europe","2012",36,2012-09-09,7,1,1,0,0,4,3,581,0.00688468158347676,0.00516351118760757,33435459938.1429,2.09358567609069e-05,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,"2012",36,2012-09-09,7,1,1,0,0,4,3,581,0.00688468158347676,0.00516351118760757,33435459938.1429,2.09358567609069e-05,1.38461538461538,0.98271833504713,0.185107195868221,1296,46656,1679616,60466176,0.000328088760584322,0.00406486772680517
"976","Northern Europe","2012",37,2012-09-16,9,0,1,0,1,3,6,538,0.00557620817843866,0.0111524163568773,33435459938.1429,2.6917530121166e-05,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,"2012",37,2012-09-16,9,0,1,0,1,3,6,538,0.00557620817843866,0.0111524163568773,33435459938.1429,2.6917530121166e-05,1.42307692307692,0.98910931433282,0.147182758161609,1369,50653,1874161,69343957,0.000366914918745742,0.00410401661192094
"977","Northern Europe","2012",38,2012-09-23,15,0,1,0,0,4,11,552,0.0072463768115942,0.0199275362318841,33435459938.1429,4.48625502019434e-05,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,"2012",38,2012-09-23,15,0,1,0,0,4,11,552,0.0072463768115942,0.0199275362318841,33435459938.1429,4.48625502019434e-05,1.46153846153846,0.994037294522765,0.109040621320049,1444,54872,2085136,79235168,0.00041490576717429,0.00415320820130542
"978","Northern Europe","2012",39,2012-09-30,17,0,2,0,0,7,10,212,0.0330188679245283,0.0471698113207547,33435459938.1429,5.08442235622025e-05,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,"2012",39,2012-09-30,17,0,2,0,0,7,10,212,0.0330188679245283,0.0471698113207547,33435459938.1429,5.08442235622025e-05,1.5,0.997494986604054,0.0707372016677029,1521,59319,2313441,90224199,0.00047659108397502,0.00421679016495317
"979","Northern Europe","2012",40,2012-10-07,14,0,2,0,5,11,3,1612,0.00682382133995037,0.00186104218362283,33435459938.1429,4.18717135218138e-05,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,"2012",40,2012-10-07,14,0,2,0,5,11,3,1612,0.00682382133995037,0.00186104218362283,33435459938.1429,4.18717135218138e-05,1.53846153846154,0.999477276278082,0.0323291540833617,1600,64000,2560000,102400000,0.000556548360257425,0.00429883670941669
"980","Northern Europe","2012",41,2012-10-14,17,0,4,0,1,12,5,1803,0.00665557404326123,0.00277315585135885,33435459938.1429,5.08442235622025e-05,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,"2012",41,2012-10-14,17,0,4,0,1,12,5,1803,0.00665557404326123,0.00277315585135885,33435459938.1429,5.08442235622025e-05,1.57692307692308,0.999981231525143,-0.00612671179821371,1681,68921,2825761,115856201,0.00065893124882388,0.00440284299787188
"981","Northern Europe","2012",42,2012-10-21,27,0,11,0,4,20,7,1978,0.0101112234580384,0.00353892821031345,33435459938.1429,8.07525903634981e-05,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,"2012",42,2012-10-21,27,0,11,0,4,20,7,1978,0.0101112234580384,0.00353892821031345,33435459938.1429,8.07525903634981e-05,1.61538461538462,0.999006106941205,-0.0445735156138571,1764,74088,3111696,130691232,0.000786893386688359,0.00453145037237726
"982","Northern Europe","2012",43,2012-10-28,34,0,11,0,9,26,8,2043,0.0127263827704356,0.00391581008321096,33435459938.1429,0.000101688447124405,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,"2012",43,2012-10-28,34,0,11,0,9,26,8,2043,0.0127263827704356,0.00391581008321096,33435459938.1429,0.000101688447124405,1.65384615384615,0.996553344840442,-0.0829543904041719,1849,79507,3418801,147008443,0.00094190107534331,0.00468610889488667
"983","Northern Europe","2012",44,2012-11-04,64,0,11,0,13,44,20,2383,0.0184641208560638,0.00839278220730172,33435459938.1429,0.000191413547528292,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,"2012",44,2012-11-04,64,0,11,0,13,44,20,2383,0.0184641208560638,0.00839278220730172,33435459938.1429,0.000191413547528292,1.69230769230769,0.992626573121898,-0.121212566725884,1936,85184,3748096,164916224,0.00112292846677331,0.00486651092823225
"984","Northern Europe","2012",45,2012-11-11,91,0,16,0,19,52,39,2631,0.0197643481565945,0.0148232611174458,33435459938.1429,0.00027216613789179,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,"2012",45,2012-11-11,91,0,16,0,19,52,39,2631,0.0197643481565945,0.0148232611174458,33435459938.1429,0.00027216613789179,1.73076923076923,0.987231599903433,-0.159291456619956,2025,91125,4100625,184528125,0.00132552907732553,0.00506957968474698
"985","Northern Europe","2012",46,2012-11-18,105,0,20,0,14,57,48,2752,0.0207122093023256,0.0174418604651163,33435459938.1429,0.000314037851413604,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,"2012",46,2012-11-18,105,0,20,0,14,57,48,2752,0.0207122093023256,0.0174418604651163,33435459938.1429,0.000314037851413604,1.76923076923077,0.980376404930891,-0.197134737311265,2116,97336,4477456,205962976,0.00154077763414051,0.00528782182972331
"986","Northern Europe","2012",47,2012-11-25,111,0,18,0,11,50,61,3090,0.0161812297734628,0.0197411003236246,33435459938.1429,0.000331982871494381,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,"2012",47,2012-11-25,111,0,18,0,11,50,61,3090,0.0161812297734628,0.0197411003236246,33435459938.1429,0.000331982871494381,1.80769230769231,0.972071127775197,-0.23468643451605,2209,103823,4879681,229345007,0.00175407645091141,0.00550704120691313
"987","Northern Europe","2012",48,2012-12-02,170,0,28,0,24,88,82,3127,0.0281419891269587,0.0262232171410297,33435459938.1429,0.000508442235622025,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,"2012",48,2012-12-02,170,0,28,0,24,88,82,3127,0.0281419891269587,0.0262232171410297,33435459938.1429,0.000508442235622025,1.84615384615385,0.962328052834843,-0.271891005233899,2304,110592,5308416,254803968,0.0019438207299256,0.00570387432664958
"988","Northern Europe","2012",49,2012-12-09,261,0,51,0,37,143,118,3451,0.0414372645609968,0.0341929875398435,33435459938.1429,0.000780608373513815,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,"2012",49,2012-12-09,261,0,51,0,37,143,118,3451,0.0414372645609968,0.0341929875398435,33435459938.1429,0.000780608373513815,1.88461538461538,0.951161591165938,-0.30869341990182,2401,117649,5764801,282475249,0.0020799173960846,0.00584446276030546
"989","Northern Europe","2012",50,2012-12-16,639,0,135,0,92,372,267,4189,0.0888040105037002,0.0637383623776558,33435459938.1429,0.00191114463860279,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,"2012",50,2012-12-16,639,0,135,0,92,372,267,4189,0.0888040105037002,0.0637383623776558,33435459938.1429,0.00191114463860279,1.92307692307692,0.938588259166708,-0.34503924378889,2500,125000,6250000,312500000,0.00212215228545531,0.00588700063626969
"990","Northern Europe","2012",51,2012-12-23,1266,0,211,0,160,776,490,4895,0.1585291113381,0.100102145045965,33435459938.1429,0.00378639923704402,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,"2012",51,2012-12-23,1266,0,211,0,160,776,490,4895,0.1585291113381,0.100102145045965,33435459938.1429,0.00378639923704402,1.96153846153846,0.924626654147964,-0.380874717511074,2601,132651,6765201,345025251,0.00201840073434312,0.0057932512132649
"991","Northern Europe","2012",52,2012-12-30,1425,0,238,0,207,948,477,4422,0.21438263229308,0.1078697421981,33435459938.1429,0.00426194226918462,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,"2012",52,2012-12-30,1425,0,238,0,207,948,477,4422,0.21438263229308,0.1078697421981,33435459938.1429,0.00426194226918462,2,0.909297426825682,-0.416146836547142,2704,140608,7311616,380204032,0.00170267684812941,0.00555676011354572
"992","Northern Europe","2013",1,2013-01-06,2695,0,320,0,623,1894,801,7924,0.23902069661787,0.101085310449268,33435459938.1429,0.00806030485294916,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,"2013",1,2013-01-06,2695,0,320,0,623,1894,801,7924,0.23902069661787,0.101085310449268,33435459938.1429,0.00806030485294916,0.0384615384615385,0.0384520565350657,0.999260446204204,1,1,1,1,0.00308766729915533,0.00698176227531185
"993","Northern Europe","2013",2,2013-01-13,2752,0,302,0,956,1999,753,9802,0.203937971842481,0.0768210569271577,33435459938.1429,0.00823078254371654,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,"2013",2,2013-01-13,2752,0,302,0,956,1999,753,9802,0.203937971842481,0.0768210569271577,33435459938.1429,0.00823078254371654,0.0769230769230769,0.0768472383413981,0.997042878696448,4,8,16,32,0.00322982459277199,0.00701080611705148
"994","Northern Europe","2013",3,2013-01-20,2190,0,261,0,754,1649,541,8026,0.20545726389235,0.0674059307251433,33435459938.1429,0.00654993232948373,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,"2013",3,2013-01-20,2190,0,261,0,754,1649,541,8026,0.20545726389235,0.0674059307251433,33435459938.1429,0.00654993232948373,0.115384615384615,0.115128754814107,0.993350577497669,9,27,81,243,0.00334325196941165,0.00710776061479565
"995","Northern Europe","2013",4,2013-01-27,2575,0,237,0,870,1894,681,8174,0.231710300954245,0.0833129434793247,33435459938.1429,0.00770140445133361,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,"2013",4,2013-01-27,2575,0,237,0,870,1894,681,8174,0.231710300954245,0.0833129434793247,33435459938.1429,0.00770140445133361,0.153846153846154,0.153239983471559,0.988189003918601,16,64,256,1024,0.0034111036378377,0.00717661237793994
"996","Northern Europe","2013",5,2013-02-03,3246,0,356,0,984,2315,931,8829,0.262204100124589,0.105447955600861,33435459938.1429,0.00970825586370054,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,"2013",5,2013-02-03,3246,0,356,0,984,2315,931,8829,0.262204100124589,0.105447955600861,33435459938.1429,0.00970825586370054,0.192307692307692,0.191124553706123,0.981565792481908,25,125,625,3125,0.00342388015159401,0.00718637833101568
"997","Northern Europe","2013",6,2013-02-10,3358,0,264,0,880,2266,1092,8469,0.267564057149604,0.128940843074743,33435459938.1429,0.0100432295718751,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,"2013",6,2013-02-10,3358,0,264,0,880,2266,1092,8469,0.267564057149604,0.128940843074743,33435459938.1429,0.0100432295718751,0.230769230769231,0.228726430162361,0.973490739629907,36,216,1296,7776,0.00337801939684113,0.00713344611564481
"998","Northern Europe","2013",7,2013-02-17,3230,0,315,0,714,1996,1234,8893,0.224446193635444,0.138760823119307,33435459938.1429,0.00966040247681847,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,"2013",7,2013-02-17,3230,0,315,0,714,1996,1234,8893,0.224446193635444,0.138760823119307,33435459938.1429,0.00966040247681847,0.269230769230769,0.265989995619348,0.963975789234574,49,343,2401,16807,0.00327463144186169,0.00702319429731606
"999","Northern Europe","2013",8,2013-02-24,3035,0,312,0,583,1773,1262,8413,0.210745275169381,0.150005943183169,33435459938.1429,0.00907718932419321,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,"2013",8,2013-02-24,3035,0,312,0,583,1773,1262,8413,0.210745275169381,0.150005943183169,33435459938.1429,0.00907718932419321,0.307692307692308,0.302860133254526,0.953035014931273,64,512,4096,32768,0.0031183717507659,0.00686289055053344
"1000","Northern Europe","2013",9,2013-03-03,2622,0,292,0,380,1466,1156,8043,0.182270297152804,0.14372746487629,33435459938.1429,0.0078419737752997,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,"2013",9,2013-03-03,2622,0,292,0,380,1466,1156,8043,0.182270297152804,0.14372746487629,33435459938.1429,0.0078419737752997,0.346153846153846,0.339282308167417,0.940684599302333,81,729,6561,59049,0.00291644705986727,0.00665987294740138
"1001","Northern Europe","2013",10,2013-03-10,2489,0,293,0,290,1381,1108,7255,0.190351481736733,0.152722260509993,33435459938.1429,0.00744419249684247,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,"2013",10,2013-03-10,2489,0,293,0,290,1381,1108,7255,0.190351481736733,0.152722260509993,33435459938.1429,0.00744419249684247,0.384615384615385,0.375202648042604,0.92694280994127,100,1000,10000,1e+05,0.00267774801838527,0.00642171227276592
"1002","Northern Europe","2013",11,2013-03-17,2077,0,217,0,216,1043,1034,6572,0.158703590992088,0.157334144856969,33435459938.1429,0.00621196778462909,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,"2013",11,2013-03-17,2077,0,217,0,216,1043,1034,6572,0.158703590992088,0.157334144856969,33435459938.1429,0.00621196778462909,0.423076923076923,0.410568022832686,0.911829972433052,121,1331,14641,161051,0.00241210250815271,0.00615669777157505
"1003","Northern Europe","2013",12,2013-03-24,1981,0,240,0,174,947,1034,6198,0.152791222975153,0.166828009035173,33435459938.1429,0.00592484746333665,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,"2013",12,2013-03-24,1981,0,240,0,174,947,1034,6198,0.152791222975153,0.166828009035173,33435459938.1429,0.00592484746333665,0.461538461538462,0.44532612334333,0.895368440290365,144,1728,20736,248832,0.00212964337816146,0.00587397993217479
"1004","Northern Europe","2013",13,2013-03-31,1367,0,253,0,116,765,602,4984,0.153491171749599,0.120786516853933,33435459938.1429,0.00408847374173711,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,"2013",13,2013-03-31,1367,0,253,0,116,765,602,4984,0.153491171749599,0.120786516853933,33435459938.1429,0.00408847374173711,0.5,0.479425538604203,0.877582561890373,169,2197,28561,371293,0.00184028416062176,0.00558326850411553
